z/D,Tb,hb,Reb,Ub,tau_w,Cf,Tw,Nub,G,p
24.3875,308.54938222358,362169.291875392,3882.51223262207,0.139699712207535,0.096262775,0.102319599227028,277.126916666667,54.0823285320369,53.875836,8
24.7125,308.478894866085,360750.107589525,3843.98041423321,0.138045757454045,0.095622875,0.10285720001773,276.820833333333,52.6266007356979,53.875836,8
25.0375,308.412379982583,359249.019494903,3803.1847855055,0.136318072386519,0.0949021625,0.103375741355427,276.430875,51.0315635542875,53.875836,8
25.3625,308.349626816651,357682.287544127,3760.2286322879,0.134536219234777,0.0939754833333333,0.103722103064031,276.041125,49.4668928750981,53.875836,8
25.6875,308.290330696336,356220.498420622,3720.04877895322,0.132895909992431,0.0932185791666666,0.104156608129958,275.627791666667,48.0132930402118,53.875836,8
26.0125,308.234168464308,354761.151857657,3679.45465494266,0.13126187830054,0.0921438666666667,0.104237451069112,275.182875,46.5886407147151,53.875836,8
26.3375,308.180843649044,353280.247577053,3638.36081357045,0.129636131177418,0.0913121583333333,0.104592010547948,274.777458333333,45.3002858871281,53.875836,8
26.6625,308.130046322787,351791.158069668,3596.67005991937,0.128013912172333,0.090756825,0.105273264132516,274.411625,44.147677551141,53.875836,8
26.9875,308.081454166335,350297.808324722,3554.56506650276,0.126399872892926,0.0899648625,0.105687164930057,274.052708333333,43.0918301948011,53.875836,8
27.3125,308.034734002092,348787.818056485,3512.02594792206,0.124791611532959,0.0891202666666666,0.106044231455325,273.695583333333,42.1313620867548,53.875836,8
27.6375,307.989549522932,347267.38664209,3469.01206633603,0.123193524585599,0.0886185416666666,0.106815107768384,273.344916666667,41.2762956809341,53.875836,8
27.9625,307.945565339925,345742.873077857,3425.75509716284,0.121607531637678,0.0881034458333334,0.107579218715569,273.034541666667,40.5671475082768,53.875836,8
28.2875,307.902455305175,344246.805775129,3383.24235680923,0.12006997572004,0.0875085958333333,0.108221178040489,272.729125,39.966850474482,53.875836,8
28.6125,307.859909294607,342816.00896272,3342.63036513891,0.118624725471609,0.0870326708333334,0.108943934472937,272.370416666667,39.4060374636008,53.875836,8
28.9375,307.817623038486,341395.413693381,3302.16712383449,0.11720035887024,0.0861655083333333,0.109169287967621,271.974041666667,38.8754504895321,53.875836,8
29.2625,307.775330562867,339896.363177441,3259.46891561094,0.115716823984236,0.0851290791666667,0.109238919333591,271.485875,38.3085951678351,53.875836,8
29.5875,307.732921341777,338364.718911521,3215.79442030288,0.114221593569405,0.0783134125,0.10180846711615,270.558791666667,37.2928898859552,53.875836,8
